11.719590844159754,11.835701281603635,11.812225896322756,12.049417664107402,11.885127982656156,11.733418784152454,11.719314641403693,11.708179962985708,11.724876634848902,11.739728347690049,13.03649583646427,12.99512013649173,12.827507952322238,12.939467147748138,12.96930853589664,12.840752254243244,13.021811323509391,13.193662334852302,13.08852233405175,12.974373498363315
12.595774408963223,12.660688352150457,12.80128415351462,12.57803357157734,12.75808199523485,12.603428754614303,12.672741437363642,12.749021845077664,12.756106223163059,12.677342632803157,15.00131156922425,14.984917528671636,15.053130975095828,15.028738868051114,15.030749111593185,15.162947533927484,15.174458512686371,15.134780280276743,15.071302728950872,14.941520680737462
13.488003164242997,13.33105230571027,13.402079986369618,13.38413195699456,13.388925262151112,13.315084220210636,13.386542757164685,13.52816216061636,13.447783672386896,13.399480805965533,12.032594868600453,12.018581797666899,12.22842948504694,11.76714135670229,11.903840882266346,11.89979745460912,11.96939196606004,12.023725289936626,12.007260668012036,11.85468608922891
11.796024883890558,11.52998975791095,11.955086068969615,11.816963609901578,11.813422842881716,11.707862301738528,11.852341855770849,11.771514573102941,11.871528105550187,11.792204403456184,11.723724405530456,11.790918210998873,11.636109562547828,11.719555151314246,11.63875505253374,11.705163713073338,11.687679403414828,11.650151063880049,11.692787522041048,11.635297376369039
11.910197088560581,12.019353652340142,11.794801635899189,11.828551134959179,11.662223735331947,11.682498160083352,11.908655580691757,11.853272230829235,11.7578606438744,11.807522351387021,11.946591287365692,11.889025233849116,12.203260065112811,12.029451069837245,11.962001261918159,12.106274494647787,11.859181855731348,12.072400027601642,11.964566328351168,11.9223353466366
13.615507374112818,13.359469496913192,13.365702639195934,13.325985884019955,13.453897963702055,13.478917642206975,13.375842759727817,13.379941320581873,13.365657142817309,13.413208269391323,13.115500096163847,12.933572589675922,12.911542083328618,12.932444818490898,12.832092441516693,12.932265159730898,13.000047818960276,12.912758530903176,12.972561422244183,12.8904096233637
11.348319933006598,11.294264386846486,11.243778410621687,11.241380991436472,11.35225158726497,11.245636423190522,11.172380847748009,11.288220845539353,11.276246709120993,11.175165730341392,12.236821408787929,12.2565218636483,12.370084959174084,12.327240536376067,12.23695014601459,12.4135328715164,12.429248066041016,12.396889946720519,12.307667035873719,12.395746856271675
12.760103654194667,12.730538478499923,12.760020249243173,12.700794206137987,12.58481886425494,12.710011355899988,12.833795216207623,12.590866536862162,12.601122768382103,12.87855504476334,11.404387846640006,11.311946225904089,11.361644172624336,11.25656342968556,11.329859413275955,11.397311851068984,11.473572576014536,11.31687481443898,11.397133355053908,11.659061241888596
13.054210926804835,13.105982472633858,13.240776728842535,13.15409907490016,12.995643910964079,13.31570308742953,13.18362850717512,13.154497385772089,13.11530152002519,13.288448390043468,15.072416254175938,15.034362781217286,14.78705784290911,14.919613877460543,15.072156693568497,14.991973956832778,14.944901804065275,14.896131253177765,14.856716972752313,14.961492956837741
13.835011001055005,13.762370007852825,13.951819213489292,13.878694717341016,13.899125981536606,13.878877644670359,13.912319092862962,13.846749758415909,14.01905240897715,13.952336209611413,12.761280749473261,12.75158326220661,12.672852036700574,12.847622203572842,12.897570617085965,12.76581782297769,12.714715179963967,12.754733911606142,12.834870856929056,12.620333849145782
11.285244664188754,11.430807373008292,11.26410273569745,11.311011770220194,11.318495516147973,11.261825860414698,11.424502265239301,11.388011760064522,11.168708921617176,11.138012112077082,11.8582899953001,11.85159600229481,11.953143261651796,12.035202265889842,12.024306162239288,11.847628756728689,11.969473150497253,12.064100427171507,11.767172087174382,12.004574124828261
13.252499772181986,13.265751397282372,13.221597814209769,13.414535355916138,13.379476425102368,13.22366528919257,13.388888642551525,13.259101561588198,13.426347918197612,13.28327515841437,10.952998186890357,11.218419181210542,11.062348993363564,11.098084663313836,11.170418674263567,11.095781259516865,11.198809683319869,11.125883643964556,11.007483669466362,11.250019547181967
