11.719590844159754,11.835701281603635,11.812225896322756,12.049417664107402,11.885127982656156,12.89452315859127,12.88041901584251,12.869284337424524,12.885981009287718,12.900832722128865
12.801741983655472,12.76036628368293,12.592754099513439,12.704713294939339,12.734554683087842,14.977916079280908,15.158975148547055,15.330826159889966,15.225686159089413,15.111537323400979
13.324795272297237,13.389709215484471,13.530305016848635,13.307054434911354,13.487102858568864,11.815357632911283,11.884670315660623,11.960950723374644,11.968035101460039,11.889271511100137
11.700281342187164,11.68388730163455,11.752100748058742,11.72770864101403,11.7297188845561,11.750570522710547,11.762081501469433,11.722403269059805,11.658925717733934,11.529143669520524
11.885489686170459,11.728538827637731,11.79956650829708,11.781618478922022,11.786411784078574,11.861087870549547,11.932546407503596,12.07416581095527,11.993787322725806,11.945484456304444
13.452321647330459,13.438308576396905,13.648156263776945,13.186868135432295,13.323567660996352,12.905767233613718,12.975361745064639,13.029695068941225,13.013230447016634,12.860655868233508
11.266914248687847,11.00087912270824,11.425975433766904,11.287852974698867,11.284312207679005,12.298343620794812,12.442823174827133,12.361995892159225,12.462009424606471,12.382685722512468
12.72396639025163,12.791160195720046,12.636351547269001,12.71979713603542,12.638997037254914,11.41984288126054,11.40235857160203,11.36483023206725,11.407466690228249,11.34997654455624
13.268500230777297,13.377656794556858,13.153104778115905,13.186854277175895,13.020526877548663,14.759311415729183,14.985468836337589,14.930085486475067,14.834673899520231,14.884335607032853
13.82348740659454,13.765921353077964,14.080156184341659,13.906347189066093,13.838897381147007,12.8416822569923,12.594589618075862,12.807807789946155,12.699974090695681,12.657743108981112
11.555831627190344,11.299793749990718,11.30602689227346,11.26631013709748,11.39422221677958,12.068381327156827,11.965306444677669,11.969405005531724,11.95512082776716,12.002671954341174
13.524678794480758,13.342751287992833,13.320720781645528,13.34162351680781,13.241271139833604,11.10893803867499,11.176720697904369,11.089431409847268,11.149234301188276,11.067082502307793
13.00159889022071,12.947543344060596,12.897057367835798,12.894659948650583,13.005530544479079,11.35238297419916,11.279127398756648,11.394967396547992,11.382993260129632,11.281912281350031
11.917102833030976,11.936803287891347,12.050366383417131,12.007521960619114,11.917231570257638,12.856618372899646,12.872333567424262,12.839975448103765,12.750752537256965,12.83883235765492
