11.719590844159754,11.835701281603635,11.812225896322756,12.049417664107402,11.885127982656156,11.733418784152454,11.719314641403693,11.708179962985708,12.885981009287718,12.900832722128865,13.03649583646427,12.99512013649173,12.827507952322238,12.939467147748138,12.96930853589664
12.605998401434444,12.787057470700592,12.958908482043503,12.85376848124295,12.739619645554516,12.595774408963223,12.660688352150457,12.80128415351462,14.949951249423803,15.129999673081313,14.975346432460766,15.044659115210106,15.120939522924127,15.128023901009522,15.04926031064962
13.3584147547118,13.342020714159187,13.410234160583379,13.385842053538665,13.387852297080736,13.520050719415035,13.531561698173922,13.491883465764294,11.91131392940139,11.781531881187979,11.970911179205963,11.813960320673235,11.884988001332584,11.867039971957526,11.871833277114078
11.656950807686,11.728409344640049,11.870028748091723,11.78965025986226,11.741347393440897,11.891553441112851,11.877540370179297,12.087388057559338,11.514753145034835,11.651452670598891,11.647409242941665,11.717003754392586,11.771337078269172,11.75487245634458,11.602297877561455
11.851644818342656,11.585609692363048,12.010706003421713,11.872583544353676,11.869042777333814,11.763482236190626,11.907961790222947,11.827134507555039,12.075665168413733,11.99634146631973,12.039208252573856,12.106402058042272,11.951593409591228,12.035038998357646,11.95423889957714
13.377278703470799,13.359794393812289,13.32226605427751,13.364902512438508,13.3074123667665,13.415345360326091,13.524501924105651,13.299949907664699,12.919942406999281,12.75361500737205,12.773889432123454,13.00004685273186,12.944663502869338,12.849251915914502,12.898913623427124
11.213343589299434,11.155777535782859,11.470012367046554,11.296203371770988,11.228753563851901,11.373026796581529,11.12593415766509,11.339152329535384,12.350910584543906,12.308679602829336,12.645220486951494,12.389182609751868,12.39541575203461,12.355698996858631,12.48361107654073
12.807044636530687,12.70396975405153,12.708068314905585,12.693784137141021,12.741335263715035,12.857384090212967,12.675456583725042,12.653426077377738,11.388765996006047,11.288413619031841,11.388586337246046,11.456368996475424,11.369079708418324,11.428882599759332,11.346730800878849
13.291353644878123,13.23729809871801,13.186812122493212,13.184414703307997,13.295285299136495,13.188670135062047,13.115414559619534,13.231254557410878,14.937790534421634,14.836709555642033,14.778773279829574,14.798473734689946,14.91203683021573,14.869192407417712,14.778902017056236
13.90408473455251,13.919799929077126,13.887441809756629,13.798218898909829,13.886298719307785,13.952241635745741,13.922676460050997,13.952158230794247,12.751443830804726,12.63546848892168,12.760660980566728,12.884444840874362,12.641516161528902,12.651772393048843,12.92920466943008
11.30214792192779,11.209706301191874,11.259404247912121,11.154323504973345,11.22761948856374,11.29507192635677,11.371332651302321,11.214634889726765,11.94403286221402,12.205960749048707,11.79051974130348,11.842291287132504,11.97708554334118,11.890407889398805,11.731952725462724
13.457969915569826,13.325895335315417,13.296764213912386,13.257568348165487,13.430715218183765,13.49617296888712,13.458119495928468,13.210814557620292,11.110864772798907,11.26340758890686,11.183224852171142,11.136152699403638,11.087382148516129,11.047967868090677,11.152743852176105
12.87814614097401,12.80550514777183,12.994954353408298,12.921829857260022,12.942261121455612,12.922012784589365,12.955454232781968,12.889884898334914,11.515655142690683,11.448938943324947,11.39937184007113,11.389674352804478,11.310943127298442,11.48571329417071,11.535661707683833
12.09703574106896,12.045933098055238,12.085951829697413,12.166088775020327,11.951551767237053,12.054914948192952,12.200477657012488,12.033773019701648,12.84348613136459,12.85096987729237,12.794300221559094,12.956976626383698,12.920486121208919,12.701183282761573,12.670486473221478
12.812468705426122,12.805774712420833,12.907321971777819,12.989380976015864,12.97848487236531,12.801807466854711,12.923651860623275,13.01827913729753,11.933714893701389,12.171116931355268,12.013084565067341,12.026336190167727,11.982182607095124,12.175120148801494,12.140061217987723
11.504762667824227,11.669986021183181,11.540198940219854,11.707445296829269,11.564372537046026,11.466601384894831,11.732022379215017,11.575952191368039,11.447747455792166,11.520081466741898,11.445444051995196,11.5484724757982,11.475546436442887,11.357146461944692,11.599682339660298
12.190873355045268,12.128295015928309,12.13039885711198,12.231103781347736,12.171606918202079,12.137940273993534,12.172033426383228,12.313047576446351,11.91948338946031,11.885395448761837,11.82092958601357,11.898014015210071,11.971198145264287,12.04671314897941,11.895457562958624
11.716386156308737,11.872893810710709,11.892271064315763,12.000219095495705,11.83348824627874,11.865407636041663,11.843382672176498,11.750497879654622,13.20785072869304,13.407667487581431,13.256192971254604,13.280669825125582,13.150675468334851,13.18449240136435,13.28776228246816
13.220580585605267,13.411851271380755,13.313352014785998,13.42281394804369,13.536991248799579,13.39195567028623,13.511867526172104,13.51278223967426,13.25266880707935,12.917880497868927,13.148423139785134,12.858342244577207,13.134060244647735,13.085584579748318,12.883902820945623
12.240005833827546,12.372578758716676,12.39399334316677,12.27364189294242,12.376919490138345,12.470864102114938,12.402108413598464,12.131401475542754,11.091672915974662,11.118165607860474,11.085442763448322,11.035810693479045,11.16501568084674,10.827804213771811,11.036041852996936
13.026095444365996,12.907125273916172,12.929092299319054,12.939047230488136,12.873530489491007,12.986917439059008,13.004495655030762,12.929622964414756,11.391507438672942,11.375509000471618,11.345307393952437,11.437546172346469,11.258336077807487,11.33684834990499,11.22518547767077
11.865099565956681,12.03133478160357,11.96031030145659,12.044736342904933,12.085983182264169,12.146804113632417,11.938904194017592,12.041119122337497,12.054602271722617,11.84561137981919,11.807031175873046,11.812183708836217,11.759861116647789,11.997196003591696,11.923009587223843
11.848446719185901,12.142808022882555,12.14712925869048,11.875877918495949,11.923981582692115,11.820005601170221,11.817821686630635,12.04600619323159,11.1443767907424,10.997151307683305,11.111587031815494,11.421859060174494,11.219320826789135,11.107633426475536,11.30344581442797
11.84264817068769,11.95157915157058,11.917521796207383,12.117298011158319,11.840662030718088,11.732639648548098,11.878592250853933,11.937852301619339,13.485900162031562,13.45304841353354,13.534733335166646,13.370351257733574,13.327275218411849,13.375345296747543,13.52715253204057
